"H2"||"H"||2||28|||132|||||0|0|0|0|0|0|85|100|100|80|100|100|64|95|100|28|85|95||35|||2.8|||3.3|||6.6|||12.2|||10.1|||22.5||||||||30|42.5|60||||0|0|0||||1.45|1.53|1.6|||||1.75|||1.4|3|4|0.12|0.16|0.19|||||34.7|||23.5|||40||3|4.5|5.9|34|45|61|12|18|27|0|16|31|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|7.5|10.6|15|5.6|8|11.2|1|2.4|4.4|3.6|4.5|5.5|||||||||||||||||||||||||||||||||"6787245"|"18863105"
"H3"||"H"||3||132|||152|||||0|0|0|0|0|0|85|100|100|80|100|100|40|65|90|4|35|55||65|||4.3|||13.9|||17.2|||19.3|||10.3|||20||||||||5|15|30||||0|0|0||||1.3|1.4|1.5|||||1.46|||4|9|14|0.12|0.15|0.18|||||18.5|||8.8|||45||0|1.5|2.9|12|20|34|0|4|12|0|0|4|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|3.8|7.5|0.9|2.8|5.6|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6787245"|"18863156"
"H1"||"H"||1||0|||28|||||0|0|0|0|0|0|85|100|100|80|100|100|56|90|100|32|68|90||45|||4.4|||6|||8|||13.9|||12.7|||40||||||||10|15|34||||0.5|0.75|1||||1.35|1.43|1.5|||||1.5|||14|28|42|0.08|0.12|0.15|||||25.4|||9.6|||43||0|1.5|2.9|16|20|30|2|4|10|0|0|8|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|5.4|8.5|2.7|4.1|6.4|1|2.4|4.4|3.6|4.5|5.5|||||||||||||||||||||||||||||||||"6787245"|"18863207"
"H1"||"H"||1||0|||61|||||0|0|0|0|0|0|80|100|100|77.5|100|100|40|55|70|15|22.5|30||77.4|||0|||1.9|||12.6|||38.4|||24.5|||16.1||||||||3|6.5|10||||0.25|1.5|3||||1.3|1.5|1.7|||||1.57|||42|92|141|0.05|0.08|0.1||21.5|||16.2|||6.6|||41||0|1.5|2.9|10|13|16|0|0|2|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|5.1|9.2|0.9|3.8|6.9|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6787239"|"18863039"
"H2"||"H"||2||61|||142|||||0|0|0|0|0|0|80|100|100|77.5|100|100|46|85|100|23|45|95||57|||1.3|||8.4|||15.1|||20.7|||11.5|||18||||||||8|25|50||||0|0|0||||1.4|1.5|1.6|||||1.57|||4|9|14|0.1|0.13|0.15|||||24.1|||15.8|||41||0|1.5|2.9|14|30|52|1|10|22|0|1|25|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2|6.2|12.5|1.5|4.7|9.4|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6787239"|"18863091"
"H3"||"H"||3||142|||165|||||0|0|0|0|0|0|80|100|100|77.5|100|100|46|65|95|23|35|60||65|||4|||14.2|||18|||19.3|||9.5|||17||||||||12|18|40||||0|0|0||||1.4|1.5|1.6|||||1.71|||1.4|8|14|0.1|0.13|0.16|||||20.8|||11.3|||41||3|4.5|5.9|18|23|43|3|6|17|0|0|3|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3|4.5|10|2.2|3.4|7.5|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6787239"|"18863142"
"H2"||"H"||2||23|||135|||||0|0|0|0|0|0|100|100|100|97.5|100|100|83|95|100|44|85|95||23.3|||3.2|||3.7|||4.3|||6.5|||5.6|||29.2||||||||30|47.5|60||||0|0|0||||1.3|1.38|1.45|||||1.57|||0.42|1|1.4|0.12|0.14|0.15|||||38.9|||25.5|||46||3|4.5|5.9|34|50|61|12|21|27|2|20|31|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|7|12|15|5.6|9|11.2|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"6787227"|"18863062"
"H3"||"H"||3||135|||203|||||0|0|0|0|0|0|100|100|100|97.5|100|100|49|85|100|14|45|55||57|||1.3|||8.4|||15.1|||20.7|||11.5|||18||||||||5|25|35||||0|0|0||||1.35|1.48|1.6|||||1.55|||1.4|22|42|0.08|0.11|0.14|||||23.9|||15.5|||42||0|1.5|2.9|12|30|38|0|10|14|0|1|5|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|6.2|8.8|0.9|4.7|6.6|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"6787227"|"18863114"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|100|100|100|97.5|100|100|58|78|100|29|48|90||68.5|||0|||2.4|||14.8|||34.3|||17|||14.5||||||||7|17|27||||0.5|1.25|2||||1.3|1.38|1.45|||||1.44|||1.4|8|14|0.12|0.14|0.15|||||21.4|||12.2|||45||0|1.5|2.9|13|22|31|0|6|10|0|0|8|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.9|7.1|11.2|2.2|5.3|8.4|1|2.4|4.4|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"6787227"|"18863215"
"H3"||"H"||3||135|||203|||||0|0|0|0|0|0|100|100|100|97.5|100|100|49|85|100|14|45|55||57|||1.3|||8.4|||15.1|||20.7|||11.5|||18||||||||5|25|35||||0|0|0||||1.35|1.48|1.6|||||1.55|||1.4|22|42|0.08|0.11|0.14|||||23.9|||15.5|||42||0|1.5|2.9|12|30|38|0|10|14|0|1|5|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|6.2|8.8|0.9|4.7|6.6|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"6787216"|"18863036"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|100|100|100|97.5|100|100|58|78|100|29|48|90||68.5|||0|||2.4|||14.8|||34.3|||17|||14.5||||||||7|17|27||||0.5|1.25|2||||1.3|1.38|1.45|||||1.44|||1.4|8|14|0.12|0.14|0.15|||||21.4|||12.2|||45||0|1.5|2.9|13|22|31|0|6|10|0|0|8|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.9|7.1|11.2|2.2|5.3|8.4|1|2.4|4.4|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"6787216"|"18863138"
"H2"||"H"||2||23|||135|||||0|0|0|0|0|0|100|100|100|97.5|100|100|83|95|100|44|85|95||23.3|||3.2|||3.7|||4.3|||6.5|||5.6|||29.2||||||||30|47.5|60||||0|0|0||||1.3|1.38|1.45|||||1.57|||0.42|1|1.4|0.12|0.14|0.15|||||38.9|||25.5|||46||3|4.5|5.9|34|50|61|12|21|27|2|20|31|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|7|12|15|5.6|9|11.2|1|2.4|4.4|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"6787216"|"18863189"
